datetime,Qh,Qtau,Ustar,T_air,Rho_air,Wind_vel,Cd,qc_tot,qc_tot_ext
2022-09-27 19:30:00,-8.08,0.0177,0.1187434208703791,7.81,1.2553191489361704,3.38,0.001234200483176358,1,1
2022-09-27 20:00:00,-6.95,0.0214,0.130384048104053,7.52,1.2588235294117642,4.21,0.0009591460215187232,1,1
2022-09-27 20:30:00,-7.21,0.0214,0.130384048104053,7.4,1.2588235294117642,4.75,0.0007534626038781166,1,1
2022-09-27 21:00:00,-13.66,0.0636,0.2247220505424423,7.23,1.2594059405940594,4.87,0.002129283338041649,1,1
2022-09-27 21:30:00,-25.44,0.1035,0.286705423736629,7.09,1.259124087591241,4.27,0.0045083338360875115,1,1
2022-09-27 22:00:00,-29.72,0.1764,0.374299345444258,7.26,1.259100642398287,4.57,0.006708195873573729,1,1
2022-09-27 22:30:00,-18.34,0.1849,0.383275357934736,7.25,1.2586793737236217,4.34,0.007799061351908089,1,1
2022-09-27 23:00:00,-13.91,0.2074,0.4059556626036887,7.32,1.2584951456310682,4.31,0.008871614601557914,1,1
2022-09-27 23:30:00,-14.29,0.3121,0.4979959839195493,7.34,1.258467741935484,4.84,0.010586708558158596,1,1
2022-09-28 00:00:00,-9.99,0.3336,0.51478150704935,7.29,1.258867924528302,4.77,0.011646866992778945,1,1
2022-09-28 00:30:00,-9.87,0.5286,0.6479969135728966,7.26,1.2588711597999522,5.42,0.014293786849307608,1,1
2022-09-28 01:00:00,-9.36,0.4914,0.624739945897491,7.22,1.2590315142198307,5.48,0.01299682987905589,1,1
2022-09-28 01:30:00,-8.6,0.3482,0.5258326730053963,7.19,1.2593128390596744,4.61,0.013010478964431747,1,1
2022-09-28 02:00:00,-6.71,0.2932,0.4824935232725927,7.14,1.2594501718213058,4.29,0.012649355306697961,1,1
2022-09-28 02:30:00,-7.22,0.4398,0.5907622195096771,6.98,1.260171919770774,4.38,0.018191864223014532,1,1
2022-09-28 03:00:00,1.9,0.4477,0.5959026766175832,6.87,1.2607716136299634,4.13,0.020818554368027015,1,1
2022-09-28 03:30:00,-8.37,0.3558,0.5310367218940701,6.66,1.2617021276595746,4.05,0.017192501143118426,1,1
2022-09-28 04:00:00,-5.2,0.3399,0.5190375708944391,6.66,1.261692650334076,4.49,0.013363028953229394,1,1
2022-09-28 04:30:00,-4.56,0.2652,0.458475735453906,6.62,1.2616555661274975,3.93,0.013609670506121762,1,1
2022-09-28 05:00:00,-2.28,0.4408,0.5908468498688979,6.45,1.262675451160126,3.68,0.025778296313799617,1,1
2022-09-28 05:30:00,-2.54,0.3073,0.4933558553417604,6.41,1.26253081347576,3.64,0.018370365897838428,1,1
2022-09-28 06:00:00,13.31,0.4163,0.5743692192309752,6.56,1.2618975447105183,3.56,0.026030488574674913,1,1
2022-09-28 06:30:00,20.78,0.4606,0.6043177971895252,6.77,1.2612267250821465,3.57,0.028654599094539785,1,1
2022-09-28 07:00:00,16.71,0.325,0.5079370039680118,7.04,1.2596899224806202,3.0,0.028666666666666667,1,1
2022-09-28 07:30:00,13.27,0.3104,0.4966890375275057,7.4,1.2582083502229426,3.2,0.02409179687499999,1,1
2022-09-28 08:00:00,15.66,0.2728,0.4659399102888698,7.75,1.256563795485951,3.36,0.019230087868480725,1,1
2022-09-28 08:30:00,40.23,0.3426,0.522398315464359,8.04,1.2554049102235256,3.15,0.027503149407911306,1,1
2022-09-28 09:00:00,50.28,0.33,0.5129327441292864,8.28,1.254275940706956,2.57,0.03983406258989538,1,1
2022-09-28 09:30:00,44.85,0.2379,0.4355456348076513,8.37,1.2540853979968372,2.12,0.04220808116767532,1,1
2022-09-28 10:00:00,15.99,0.1065,0.291547594742265,8.48,1.252941176470588,1.98,0.021681461075400463,1,1
2022-09-28 10:30:00,33.33,0.2899,0.4811444689487763,8.79,1.2522678185745142,2.08,0.05350869082840236,1,1
2022-09-28 11:00:00,24.26,0.165,0.3631803959466975,9.02,1.2509476876421532,2.21,0.027005999058168334,1,1
2022-09-28 11:30:00,16.71,0.2524,0.449221548904324,9.08,1.2507433102081271,2.42,0.03445802882316781,1,1
2022-09-28 12:00:00,11.06,0.3124,0.4996999099459595,9.05,1.251101321585903,2.41,0.04299168402747886,1,1
2022-09-28 12:30:00,22.74,0.2553,0.4517742799230607,9.08,1.2508574228319451,2.16,0.04374571330589848,1,1
2022-09-28 13:00:00,16.33,0.1431,0.3382306905057552,9.14,1.2508741258741258,2.17,0.024294421202403955,1,1
2022-09-28 13:30:00,6.28,0.0997,0.2823118842698621,9.13,1.250941028858218,1.9,0.02207756232686981,1,1
2022-09-28 14:00:00,-1.63,0.0725,0.2408318915758459,9.13,1.2499999999999998,1.71,0.019835162956123253,1,1
2022-09-28 14:30:00,-2.51,0.0221,0.1330413469565007,9.12,1.2485875706214686,1.78,0.005586415856583762,1,1
2022-09-28 15:00:00,-2.89,0.0691,0.2349468024894146,8.98,1.251811594202899,1.87,0.015785409934513425,1,1
2022-09-28 15:30:00,-2.89,0.026,0.1442220510185595,8.9,1.2500000000000002,1.92,0.005642361111111107,1,1
2022-09-28 16:00:00,-4.65,0.032,0.16,8.9,1.25,1.73,0.008553576798422936,1,1
2022-09-28 16:30:00,0.75,0.0078,0.0787400787401181,8.78,1.2580645161290325,2.1,0.0014058956916099766,1,1
2022-09-28 17:00:00,-0.76,0.0051,0.0640312423743284,8.68,1.2439024390243902,2.27,0.0007956684585379085,1,1
2022-09-28 17:30:00,-1.89,0.021,0.1296148139681572,8.62,1.2500000000000004,2.06,0.003958902818361767,1,1
2022-09-28 18:00:00,-0.5,0.0029,0.0479583152331271,8.46,1.2608695652173916,2.1,0.0005215419501133767,1,1
2022-09-28 18:30:00,0.5,0.0129,0.1014889156509221,8.34,1.2524271844660195,2.23,0.0020712260451647897,1,1
2022-09-28 19:00:00,0.88,0.0153,0.1104536101718726,8.25,1.2540983606557377,2.41,0.0021005147982989265,1,1
2022-09-28 19:30:00,0.88,0.0131,0.1019803902718557,8.16,1.2596153846153848,2.53,0.001624771516505492,1,1
2022-09-28 20:00:00,0.76,0.0167,0.1153256259467079,8.11,1.255639097744361,2.64,0.001908287419651054,1,1
2022-09-28 20:30:00,-1.01,0.0259,0.1435270009440732,8.04,1.257281553398058,2.42,0.003517519295130112,1,1
2022-09-28 21:00:00,0.0,0.0228,0.1349073756323204,8.02,1.2527472527472527,2.11,0.004087958491498393,1,1
2022-09-28 21:30:00,-3.41,0.0191,0.1232882800593795,8.0,1.256578947368421,2.06,0.003581864454708265,1,1
2022-09-28 22:00:00,-1.51,0.0205,0.127671453348037,8.01,1.2576687116564422,1.47,0.007543153315748063,1,1
2022-09-28 22:30:00,-0.5,0.0029,0.0479583152331271,7.99,1.2608695652173916,1.64,0.0008551457465794138,1,1
2022-09-28 23:00:00,-0.25,0.001,0.0282842712474619,7.99,1.25,1.86,0.0002312406058503873,1,1
2022-09-28 23:30:00,-1.14,0.0016,0.0360555127546398,8.04,1.230769230769231,1.62,0.0004953513183965833,1,1
2022-09-29 00:00:00,-0.63,0.0016,0.0360555127546398,7.97,1.230769230769231,1.99,0.0003282745385217529,1,1
2022-09-29 00:30:00,-2.27,0.0092,0.0854400374531753,7.87,1.2602739726027397,2.41,0.0012568654120968987,1,1
2022-09-29 01:00:00,-4.54,0.022,0.1322875655532295,7.82,1.257142857142857,2.89,0.0020952814262281336,1,1
2022-09-29 01:30:00,-9.97,0.0685,0.233452350598575,7.76,1.256880733944954,2.28,0.010483995075407817,1,1
2022-09-29 02:00:00,-0.88,0.0049,0.0624499799839839,7.79,1.2564102564102564,1.65,0.0014325068870523379,1,1
2022-09-29 02:30:00,-4.17,0.0222,0.1330413469565007,7.73,1.254237288135593,2.17,0.0037588396440782343,1,1
2022-09-29 03:00:00,-3.66,0.0156,0.1113552872566004,7.72,1.2580645161290325,2.23,0.0024935148504896527,1,1
2022-09-29 03:30:00,-3.28,0.0312,0.1574801574802362,7.7,1.2580645161290325,2.39,0.004341660685212092,1,1
2022-09-29 04:00:00,-8.21,0.0719,0.2391652148620279,7.68,1.256993006993007,2.22,0.011606200795389978,1,1
2022-09-29 04:30:00,-4.93,0.042,0.1827566688249706,7.64,1.25748502994012,1.99,0.008434130451251225,1,1
2022-09-29 05:00:00,-4.93,0.0578,0.2144761058952721,7.67,1.2565217391304346,1.97,0.011852920714267303,1,1
2022-09-29 05:30:00,-0.13,0.0733,0.2414539293529927,7.61,1.2572898799313894,1.61,0.022491416226225833,1,1
2022-09-29 06:00:00,0.0,0.165,0.3623534186398687,7.69,1.256664127951257,1.93,0.03524926843673655,1,1
2022-09-29 06:30:00,11.62,0.1547,0.3508560958569767,7.7,1.256701868399675,2.43,0.020847093092177686,1,1
2022-09-29 07:00:00,0.76,0.1992,0.3984971769034255,8.22,1.2544080604534005,2.38,0.028034743309088343,1,1
2022-09-29 07:30:00,9.81,0.1664,0.3645545226711636,8.76,1.2520692249811889,2.84,0.01647738543939694,1,1
2022-09-29 08:00:00,13.18,0.3397,0.521536192416212,9.47,1.248897058823529,3.0,0.030222222222222227,1,1
2022-09-29 08:30:00,11.78,0.2124,0.412674205639267,9.94,1.2472108044627128,3.52,0.01374451188016529,1,1
2022-09-29 09:00:00,6.5,0.2107,0.4114608122288197,10.43,1.2445363260484348,3.28,0.01573654074955384,1,1
2022-09-29 09:30:00,13.24,0.2213,0.4219004621945797,10.81,1.243258426966292,2.96,0.020315924032140248,1,1
2022-09-29 10:00:00,1.87,0.1825,0.3834057902536162,11.18,1.2414965986394555,3.2,0.014355468749999992,1,1
2022-09-29 10:30:00,35.75,0.2278,0.4286023798347368,11.55,1.240065323897659,3.13,0.01875082934397616,1,1
2022-09-29 11:00:00,54.63,0.3294,0.5156549233741495,11.84,1.2388115833019933,3.15,0.02679768203577728,1,1
2022-09-29 11:30:00,71.98,0.2376,0.4381780460041329,12.11,1.2375,3.76,0.013580805794477143,1,1
2022-09-29 12:00:00,81.58,0.1686,0.3693237062523877,12.48,1.2360703812316716,3.78,0.009546205313401078,1,1
2022-09-29 12:30:00,62.02,0.1369,0.3330165161069342,12.76,1.2344454463480614,3.73,0.007971019701140667,1,1
2022-09-29 13:00:00,46.75,0.1166,0.3074085229787879,12.83,1.2338624338624338,2.63,0.013662189709262817,1,1
2022-09-29 13:30:00,17.72,0.1025,0.2882707061079915,13.08,1.2334536702767749,2.06,0.01958243001225375,1,1
2022-09-29 14:00:00,-1.36,0.0201,0.127671453348037,12.95,1.2331288343558289,2.41,0.002806425509202663,1,1
2022-09-29 14:30:00,-2.97,0.0088,0.0842614977317635,13.02,1.23943661971831,3.05,0.0007632356893308237,1,1
2022-09-29 15:00:00,-7.69,0.0158,0.1131370849898476,12.82,1.234375,2.95,0.0014708417121516806,1,1
2022-09-29 15:30:00,-3.35,0.0036,0.053851648071345,12.52,1.2413793103448278,3.35,0.0002584094453107592,1,1
2022-09-29 16:00:00,-16.79,0.0139,0.1058300524425836,12.08,1.2410714285714286,4.2,0.0006349206349206347,1,1
2022-09-29 16:30:00,-34.86,0.1061,0.2925747767665558,11.73,1.2394859813084114,4.36,0.004502987963976093,1,1
2022-09-29 17:00:00,-22.31,0.1023,0.2872281323269014,11.46,1.2400000000000002,4.12,0.00486026015647092,1,1
2022-09-29 17:30:00,-23.95,0.0722,0.241039415863879,11.11,1.242685025817556,4.6,0.0027457466918714563,1,1
2022-09-29 18:00:00,-28.46,0.0955,0.2773084924772409,11.0,1.241872561768531,4.25,0.0042574394463667795,1,1
2022-09-29 18:30:00,-35.07,0.1964,0.3976179070414208,11.05,1.2422517394054395,4.69,0.007187637808520598,1,1
2022-09-29 19:00:00,-36.7,0.1695,0.3693237062523877,10.95,1.24266862170088,4.72,0.0061225222637173215,1,1
2022-09-29 19:30:00,-32.6,0.0965,0.2785677655436824,10.78,1.243556701030928,4.63,0.003619926388610294,1,1
2022-09-29 20:00:00,-9.64,0.0454,0.1907878402833891,10.17,1.2472527472527473,4.58,0.0017352834614137792,1,1
2022-09-29 20:30:00,-33.46,0.131,0.324037034920393,9.83,1.2476190476190478,4.04,0.006433192824232917,1,1
2022-09-29 21:00:00,-7.89,0.0258,0.1438749456993815,10.16,1.2463768115942029,2.66,0.002925546950081968,1,1
2022-09-29 21:30:00,-32.63,0.0495,0.198997487421324,9.42,1.25,4.2,0.0022448979591836735,1,1
2022-09-29 22:00:00,-29.26,0.0946,0.2751363298439521,9.28,1.249669749009247,3.55,0.006006744693513192,1,1
2022-09-29 22:30:00,-9.41,0.0269,0.1466287829861517,9.44,1.2511627906976748,3.36,0.0019044075963718797,1,1
2022-09-29 23:00:00,-17.83,0.069,0.2349468024894146,9.32,1.2500000000000002,3.96,0.0035200489745944286,1,1
2022-09-29 23:30:00,-17.59,0.0715,0.2391652148620279,9.12,1.2499999999999998,3.99,0.0035929422553878415,1,1
2022-09-30 00:00:00,-24.14,0.0936,0.2734958866235468,8.98,1.251336898395722,4.39,0.003881258399447905,1,1
2022-09-30 00:30:00,-26.41,0.1453,0.3407345007480164,8.89,1.2515073212747632,3.61,0.008908771418267203,1,1
2022-09-30 01:00:00,-20.5,0.081,0.254361946839538,8.85,1.2519319938176203,3.76,0.004576448619284742,1,1
2022-09-30 01:30:00,-31.44,0.1585,0.3558089374931439,8.85,1.2519747235387046,4.23,0.00707543215465352,1,1
2022-09-30 02:00:00,-26.16,0.1175,0.3064310689208912,8.88,1.251331203407881,4.16,0.005425989275147928,1,1
2022-09-30 02:30:00,-16.35,0.076,0.2463736998950983,8.8,1.2520593080724876,3.61,0.004657729759593616,1,1
2022-09-30 03:00:00,-19.01,0.0858,0.261725046566048,8.61,1.2525547445255476,3.25,0.006485207100591715,1,1
2022-09-30 03:30:00,-18.13,0.1027,0.2863564212655271,8.59,1.252439024390244,3.25,0.007763313609467456,1,1
2022-09-30 04:00:00,-16.74,0.1005,0.2831960451701259,8.57,1.2531172069825436,2.97,0.00909204276207643,1,1
2022-09-30 04:30:00,-12.33,0.0829,0.2572936066053721,8.62,1.2522658610271902,3.26,0.006229063946704804,1,1
2022-09-30 05:00:00,-20.37,0.2319,0.4304648650006176,8.88,1.2514840798704805,3.78,0.01296856191036085,1,1
2022-09-30 05:30:00,-22.84,0.1761,0.3754996671103717,9.47,1.2489361702127662,3.19,0.013855995911989856,1,1
2022-09-30 06:00:00,-10.4,0.1115,0.298998327754521,9.93,1.2472035794183445,3.01,0.009867440756724537,1,1
2022-09-30 06:30:00,2.25,0.1223,0.3135283081318176,10.55,1.244150559511699,2.03,0.023854012473003467,1,1
2022-09-30 07:00:00,36.01,0.1965,0.397994974842648,11.45,1.240530303030303,1.97,0.04081527480739004,1,1
2022-09-30 07:30:00,31.89,0.2102,0.4125530268947253,12.69,1.2350176263219743,1.84,0.050271739130434756,1,1
2022-09-30 08:00:00,136.28,0.5129,0.6452131430775415,13.38,1.2320441988950277,2.37,0.07411561537502892,1,1
2022-09-30 08:30:00,79.36,0.5072,0.6425729530566938,14.21,1.228384596754662,2.83,0.05155514490129731,1,1
2022-09-30 09:00:00,72.4,0.5046,0.6416385275215322,14.88,1.2256497449599224,3.87,0.02748899972624508,1,1
2022-09-30 09:30:00,110.09,0.4277,0.5910160742314883,15.17,1.224448897795591,3.59,0.027102520930160384,1,1
2022-09-30 10:00:00,104.61,0.9938,0.9012768719988326,15.37,1.2234396159054537,4.23,0.0453978952545423,1,1
2022-09-30 10:30:00,44.82,0.5358,0.6620422947214173,15.64,1.2224503764544834,5.13,0.01665469717177935,1,1
2022-09-30 11:00:00,6.01,0.4667,0.6180614856144977,15.81,1.2217277486910996,5.08,0.014802529605059208,1,1
2022-09-30 11:30:00,-1.11,0.3385,0.5262128846769147,15.59,1.2224629830263636,4.02,0.01713447686938442,1,1
2022-09-30 12:00:00,-5.9,0.2237,0.4277849927241487,15.58,1.2224043715846993,3.11,0.01892039991315226,1,1
2022-09-30 12:30:00,-7.0,0.0724,0.2433105012119288,15.64,1.222972972972973,2.74,0.007885342852576057,1,1
2022-09-30 13:00:00,-12.15,0.2195,0.4237924020083418,15.71,1.2221603563474386,3.72,0.012978379003352985,1,1
2022-09-30 13:30:00,-7.87,0.3865,0.5621387729022078,15.43,1.223101265822785,4.75,0.014005540166204986,1,1
2022-09-30 14:00:00,5.91,0.3493,0.5340411969127475,15.11,1.2247545582047683,3.92,0.018559975010412327,1,1
2022-09-30 14:30:00,5.06,0.1136,0.3041381265149109,14.19,1.2281081081081084,3.32,0.008392001741907386,1,1
2022-09-30 15:00:00,-0.12,0.0355,0.1697056274847714,13.51,1.2326388888888886,2.74,0.0038361127390910527,1,1
2022-09-30 15:30:00,0.62,0.0159,0.1135781669160054,13.38,1.2325581395348837,2.33,0.0023761719685387434,1,1
2022-09-30 16:00:00,-0.37,0.0385,0.1766352173265569,13.11,1.233974358974359,1.55,0.012986472424557746,1,1
2022-09-30 16:30:00,-3.22,0.038,0.1754992877478424,12.92,1.2337662337662338,1.41,0.015492178461847991,1,1
2022-09-30 17:00:00,-5.33,0.0774,0.2505992817228333,13.12,1.232484076433121,2.33,0.01156772090110335,1,1
2022-09-30 17:30:00,-1.98,0.0726,0.2424871130596428,12.78,1.2346938775510203,2.23,0.011824086549096098,1,1
2022-09-30 18:00:00,-3.1,0.0293,0.1539480431834065,12.64,1.2362869198312236,2.26,0.00464014409898974,1,1
2022-09-30 18:30:00,-1.49,0.0126,0.1009950493836207,12.59,1.2352941176470589,1.61,0.003935033370626127,1,1
2022-09-30 19:00:00,-12.53,0.0797,0.2539685019840059,12.67,1.235658914728682,2.03,0.015651920696935138,1,0
2022-09-30 19:30:00,-1.99,0.0166,0.1157583690279022,12.38,1.2388059701492538,0.41,0.0797144556811421,0,0
2022-09-30 20:00:00,-0.87,0.0202,0.127671453348037,12.2,1.239263803680982,0.46,0.07703213610586007,0,0
2022-09-30 20:30:00,-6.21,0.0609,0.2218107301281883,12.25,1.2378048780487807,2.18,0.010352663917178685,1,1
2022-09-30 21:00:00,1.37,0.0453,0.1913112646970899,12.2,1.2377049180327866,1.62,0.013946044810242336,1,1
2022-09-30 21:30:00,0.75,0.008,0.0806225774829855,12.2,1.2307692307692306,0.97,0.006908279307046446,1,1
2022-09-30 22:00:00,-1.37,0.0028,0.0479583152331271,12.08,1.2173913043478264,1.52,0.0009954986149584447,1,1
2022-09-30 22:30:00,0.37,0.0077,0.0787400787401181,12.16,1.2419354838709675,2.05,0.0014753123140987508,1,1
2022-09-30 23:00:00,-1.37,0.0103,0.0911043357914429,12.08,1.2409638554216869,1.83,0.002478425751739373,1,1
2022-09-30 23:30:00,-6.59,0.0478,0.196468827043885,11.96,1.238341968911917,2.33,0.007110095967875627,1,1
2022-10-01 00:00:00,-4.11,0.0265,0.1462873883832779,11.81,1.2383177570093458,2.27,0.004153001222612507,1,1
2022-10-01 00:30:00,-8.09,0.0159,0.1131370849898476,11.84,1.2421875,2.77,0.001668208891032074,1,1
2022-10-01 01:00:00,-5.11,0.0356,0.1694107434609741,11.66,1.2404181184668992,2.77,0.0037404371228609754,1,1
2022-10-01 01:30:00,-3.61,0.0416,0.1833030277982336,11.85,1.238095238095238,3.19,0.003301854344984817,1,1
2022-10-01 02:00:00,-6.35,0.0658,0.2304343724360582,11.72,1.239171374764595,2.87,0.006446600055846249,1,1
2022-10-01 02:30:00,-7.23,0.0744,0.2449489742783178,11.37,1.24,3.4,0.005190311418685122,1,1
2022-10-01 03:00:00,-6.98,0.0716,0.2402082429892862,11.24,1.240901213171577,3.2,0.005634765624999995,1,1
2022-10-01 03:30:00,-7.61,0.0939,0.2749545416973504,11.15,1.242063492063492,3.18,0.007475970096119615,1,1
2022-10-01 04:00:00,-4.12,0.0686,0.2349468024894146,10.93,1.2427536231884058,3.14,0.00559860440585825,1,1
2022-10-01 04:30:00,-4.37,0.035,0.1679285562374666,10.88,1.24113475177305,3.14,0.002860156598644974,1,1
2022-10-01 05:00:00,-3.62,0.0516,0.2037154878746336,10.9,1.2433734939759034,2.72,0.005609320934256052,1,1
2022-10-01 05:30:00,-2.25,0.0602,0.22,10.89,1.243801652892562,2.4,0.00840277777777778,1,1
2022-10-01 06:00:00,5.36,0.1008,0.2849561369755001,11.11,1.2413793103448274,2.7,0.011138545953360762,1,1
2022-10-01 06:30:00,6.98,0.0708,0.2389560629069704,11.5,1.2399299474605956,3.06,0.006098081934298774,1,1
2022-10-01 07:00:00,3.49,0.0855,0.2626785107312739,11.66,1.2391304347826086,2.35,0.012494341330918963,1,1
2022-10-01 07:30:00,4.98,0.0537,0.2083266665599966,11.96,1.237327188940092,1.71,0.014842173660271539,1,1
2022-10-01 08:00:00,4.1,0.0333,0.1640121946685672,12.35,1.237918215613383,1.86,0.00777546537171927,1,1
2022-10-01 08:30:00,14.27,0.1016,0.286879765755621,12.66,1.2345078979343866,1.57,0.033388778449429994,1,1
2022-10-01 09:00:00,5.21,0.0269,0.147648230602334,12.86,1.2339449541284404,0.59,0.06262568227520829,1,1
2022-10-01 09:30:00,0.99,0.0088,0.0842614977317635,12.98,1.23943661971831,1.08,0.006087105624142649,1,1
2022-10-01 10:00:00,0.99,0.0052,0.0648074069840786,13.12,1.2380952380952384,0.85,0.005813148788927334,1,1
2022-10-01 10:30:00,0.12,0.0116,0.0969535971483265,13.17,1.2340425531914894,0.6,0.02611111111111107,1,1
2022-10-01 11:00:00,7.68,0.0087,0.0842614977317635,13.34,1.2253521126760565,0.74,0.012965668371073751,1,0
2022-10-01 11:30:00,-11.63,0.0755,0.2475883680627989,13.59,1.231647634584013,0.11,5.066115702479338,0,0
2022-10-01 12:00:00,-3.7,0.0682,0.2355843797877949,14.11,1.228828828828829,2.61,0.008147267362487338,1,1
2022-10-01 12:30:00,-3.46,0.0233,0.1378404875209022,14.19,1.2263157894736842,2.27,0.0036872440761512924,1,1
2022-10-01 13:00:00,-0.49,0.0205,0.1292284798332008,14.29,1.2275449101796407,2.25,0.003298765432098762,1,1
2022-10-01 13:30:00,-4.19,0.0457,0.192873015219859,14.36,1.228494623655914,1.93,0.009986845284437156,1,1
2022-10-01 14:00:00,-4.56,0.0308,0.1584297951775486,14.44,1.2270916334661357,2.05,0.00597263533610946,1,1
2022-10-01 14:30:00,-2.47,0.0217,0.1330413469565007,14.39,1.2259887005649714,2.21,0.003624004422513871,1,1
2022-10-01 15:00:00,-7.77,0.0503,0.2024845673131659,14.32,1.226829268292683,2.22,0.008319129940751561,1,1
2022-10-01 15:30:00,-9.5,0.0376,0.174928556845359,14.25,1.2287581699346404,2.27,0.005938403617380502,1,1
2022-10-01 16:00:00,-14.32,0.0719,0.2418677324489564,14.2,1.2290598290598291,2.52,0.009212018140589561,1,1
2022-10-01 16:30:00,-23.97,0.1432,0.3413209633175202,13.94,1.229184549356223,3.39,0.010137398734783023,1,1
2022-10-01 17:00:00,-30.15,0.1684,0.37,13.87,1.2300949598246895,3.68,0.01010899102079395,1,1
2022-10-01 17:30:00,-21.38,0.1148,0.3054504869860253,13.79,1.2304394426580922,3.08,0.009835132400067465,1,1
2022-10-01 18:00:00,-38.67,0.1861,0.3889730067755345,13.91,1.2300066093853272,2.99,0.01692374805650943,1,1
2022-10-01 18:30:00,13.58,0.2798,0.4772839825512689,14.22,1.228270412642669,2.39,0.03988025419723043,1,1
2022-10-01 19:00:00,-44.01,0.3098,0.5024937810560445,14.55,1.2269306930693074,4.33,0.013467456757463102,1,1
2022-10-01 19:30:00,-46.23,0.4311,0.5927056605094978,14.54,1.2271562766865924,5.16,0.013194068866053723,1,1
2022-10-01 20:00:00,-37.12,0.3451,0.5301886456724625,14.4,1.227676983279972,4.77,0.012354469100642116,1,1
2022-10-01 20:30:00,-30.6,0.2712,0.4698936049788292,14.28,1.2282608695652175,4.85,0.009386757359974494,1,1
2022-10-01 21:00:00,-25.92,0.3992,0.5700000000000001,14.16,1.2286857494613723,5.52,0.010662807183364842,1,1
2022-10-01 21:30:00,-34.46,0.4569,0.6095900261651268,13.96,1.2295479009687835,6.03,0.010219769037620079,1,1
2022-10-01 22:00:00,-33.03,0.3278,0.5159457335805773,13.52,1.2314049586776856,6.56,0.006185864069006545,1,1
2022-10-01 22:30:00,-26.91,0.4045,0.5724508712544685,12.86,1.2343606957583155,6.71,0.007278324275221493,1,1
2022-10-01 23:00:00,-25.36,0.3371,0.5220153254455275,12.17,1.2370642201834865,6.55,0.006351611211467863,1,1
2022-10-01 23:30:00,-27.04,0.3128,0.5021951811795887,11.5,1.2402854877081686,5.52,0.008276885108170552,1,1
2022-10-02 00:00:00,-17.09,0.3241,0.5108815909777921,11.17,1.2417624521072796,5.39,0.008983860030772305,1,1
2022-10-02 00:30:00,-6.49,0.3629,0.5404627646748664,10.97,1.2423827456350565,6.36,0.007221332225782208,1,1
2022-10-02 01:00:00,-22.36,0.7894,0.7967433714816836,10.71,1.2435412728418396,6.0,0.017633333333333338,1,1
2022-10-02 01:30:00,-12.75,0.7988,0.8012490249604052,10.57,1.2442367601246105,6.29,0.01622683190063719,1,1
2022-10-02 02:00:00,-40.05,0.4973,0.6318227599572526,10.24,1.245741482965932,7.04,0.008054622933884299,1,1
2022-10-02 02:30:00,-39.14,0.4628,0.6088513775955507,9.58,1.2484488804963585,6.78,0.008064235431296278,1,1
2022-10-02 03:00:00,-23.98,0.3674,0.5422176684690383,9.3,1.2496598639455785,6.02,0.008112493239588967,1,1
2022-10-02 03:30:00,-14.57,0.2488,0.4460941604639092,9.17,1.2502512562814068,4.86,0.008425206184694065,1,1
2022-10-02 04:00:00,-11.56,0.1676,0.3660601043544625,9.03,1.250746268656716,5.46,0.004494894604784714,1,1
2022-10-02 04:30:00,-10.06,0.2604,0.4561797891182818,8.91,1.2513214800576644,5.03,0.008225003853617855,1,1
2022-10-02 05:00:00,-8.3,0.2998,0.4894895300208167,8.97,1.2512520868113524,4.6,0.011323251417769378,1,1
2022-10-02 05:30:00,3.27,0.3485,0.5278257288158659,9.07,1.250897343862168,4.98,0.011233689779197108,1,1
2022-10-02 06:00:00,32.4,0.3369,0.5191338940966964,9.27,1.2500927643784785,5.42,0.009174030854699693,1,1
2022-10-02 06:30:00,50.2,0.4748,0.6165225056719341,9.47,1.249144961852144,5.49,0.012611106134352573,1,1
2022-10-02 07:00:00,21.7,0.3134,0.5009990019950139,9.59,1.2486055776892433,4.59,0.011913746374851075,1,1
2022-10-02 07:30:00,25.07,0.2466,0.4445222154178573,9.76,1.2479757085020244,4.83,0.00847018076291638,1,1
2022-10-02 08:00:00,26.57,0.1159,0.3047950130825634,9.81,1.247578040904198,3.99,0.00583539048121557,1,1
2022-10-02 08:30:00,26.44,0.1237,0.3149603149604724,9.89,1.246975806451613,3.83,0.006762606603085437,1,1
2022-10-02 09:00:00,33.31,0.1603,0.3586084215408221,10.03,1.246500777604977,2.82,0.01617121875157185,1,1
2022-10-02 09:30:00,40.95,0.123,0.3141655614481001,10.03,1.2462006079027357,3.12,0.010139299802761334,1,1
2022-10-02 10:00:00,29.92,0.0044,0.0591607978309961,10.13,1.2571428571428571,2.07,0.000816821862820601,1,1
2022-10-02 10:30:00,22.91,0.1696,0.3689173349139343,10.16,1.2461425422483468,1.92,0.03691948784722222,1,1
2022-10-02 11:00:00,30.54,0.1418,0.33734255586866,10.16,1.2460456942003515,1.79,0.0355169938516276,1,1
2022-10-02 11:30:00,24.53,0.0253,0.14247806848775,10.27,1.2463054187192115,1.56,0.00834155161078237,1,1
2022-10-02 12:00:00,31.02,0.0406,0.1805547008526778,10.41,1.245398773006135,0.84,0.04620181405895688,1,1
2022-10-02 12:30:00,13.13,0.0149,0.1095445115010332,10.38,1.2416666666666667,1.03,0.011311150909605048,1,1
2022-10-02 13:00:00,2.88,0.0645,0.2275961335348208,10.4,1.2451737451737452,1.67,0.01857363118075226,1,1
